year,county,office,district,candidate,party,votes
2002,POCAHONTAS,SECRETARY OF AGRICULTURE,,RONALD TIGNER,NOMINATED BY PETITION,46.000000
2002,POCAHONTAS,SECRETARY OF AGRICULTURE,,WRITE IN VOTES,,0.000000
2002,POCAHONTAS,SECRETARY OF STATE,,CHET CULVER,DEMOCRATIC PARTY,1422.000000
2002,POCAHONTAS,SECRETARY OF STATE,,DON ARENZ,IOWA GREEN PARTY,42.000000
2002,POCAHONTAS,SECRETARY OF STATE,,MIKE HARTWIG,REPUBLICAN PARTY,1308.000000
2002,POCAHONTAS,SECRETARY OF STATE,,SYLVIA SANDERS OLSON,LIBERTARIAN PARTY,196.000000
2002,POCAHONTAS,SECRETARY OF STATE,,WRITE IN VOTES,,1.000000
2002,POCAHONTAS,TREASURER OF STATE,,MATT WHITAKER,REPUBLICAN PARTY,1276.000000
2002,POCAHONTAS,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,1625.000000
2002,POCAHONTAS,TREASURER OF STATE,,TIM HIRD,LIBERTARIAN PARTY,72.000000
2002,POCAHONTAS,TREASURER OF STATE,,WRITE IN VOTES,,0.000000
2002,POCAHONTAS,U S SENATE,,GREG GANSKE,REPUBLICAN PARTY,1434.000000
2002,POCAHONTAS,U S SENATE,,RICHARD J MOORE,LIBERTARIAN PARTY,43.000000
2002,POCAHONTAS,U S SENATE,,TIMOTHY A HARTHAN,IOWA GREEN PARTY,39.000000
2002,POCAHONTAS,U S SENATE,,TOM HARKIN,DEMOCRATIC PARTY,1576.000000
2002,POCAHONTAS,U S SENATE,,WRITE IN VOTES,,0.000000
2002,POLK,ATTORNEY GENERAL,,DAVE MILLAGE,REPUBLICAN PARTY,46522.000000
2002,POLK,ATTORNEY GENERAL,,EDWARD F NOYES,LIBERTARIAN PARTY,1850.000000
2002,POLK,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,91689.000000
2002,POLK,ATTORNEY GENERAL,,WRITE IN VOTES,,93.000000
2002,POLK,AUDITOR OF STATE,,CHRISTY ANN WELTY,LIBERTARIAN PARTY,5554.000000
2002,POLK,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN PARTY,64158.000000
2002,POLK,AUDITOR OF STATE,,PATRICK J DELUHERY,DEMOCRATIC PARTY,65247.000000
2002,POLK,AUDITOR OF STATE,,WRITE IN VOTES,,122.000000
2002,POLK,GOVERNOR,,CLYDE CLEVELAND AND RICHARD CAMPAGNA,LIBERTARIAN PARTY,1425.000000
2002,POLK,GOVERNOR,,DOUG GROSS AND DEBI DURHAM,REPUBLICAN PARTY,59408.000000
2002,POLK,GOVERNOR,,JAY ROBINSON AND HOLLY JANE HART,IOWA GREEN PARTY,1516.000000
2002,POLK,GOVERNOR,,TOM VILSACK AND SALLY PEDERSON,DEMOCRATIC PARTY,79785.000000
2002,POLK,GOVERNOR,,WRITE IN VOTES,,176.000000
2002,POLK,SECRETARY OF AGRICULTURE,,BRIAN RUSSELL DEPEW,IOWA GREEN PARTY,2652.000000
2002,POLK,SECRETARY OF AGRICULTURE,,FRITZ GROSZKRUGER,LIBERTARIAN PARTY,1225.000000
2002,POLK,SECRETARY OF AGRICULTURE,,JOHN ASKEW,REPUBLICAN PARTY,56847.000000
2002,POLK,SECRETARY OF AGRICULTURE,,PATTY JUDGE,DEMOCRATIC PARTY,75642.000000
2002,POLK,SECRETARY OF AGRICULTURE,,RONALD TIGNER,NOMINATED BY PETITION,1447.000000
2002,POLK,SECRETARY OF AGRICULTURE,,WRITE IN VOTES,,79.000000
2002,POLK,SECRETARY OF STATE,,CHET CULVER,DEMOCRATIC PARTY,80706.000000
2002,POLK,SECRETARY OF STATE,,DON ARENZ,IOWA GREEN PARTY,1755.000000
2002,POLK,SECRETARY OF STATE,,MIKE HARTWIG,REPUBLICAN PARTY,54015.000000
2002,POLK,SECRETARY OF STATE,,SYLVIA SANDERS OLSON,LIBERTARIAN PARTY,2388.000000
2002,POLK,SECRETARY OF STATE,,WRITE IN VOTES,,80.000000
2002,POLK,TREASURER OF STATE,,MATT WHITAKER,REPUBLICAN PARTY,54891.000000
2002,POLK,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,80986.000000
2002,POLK,TREASURER OF STATE,,TIM HIRD,LIBERTARIAN PARTY,2254.000000
2002,POLK,TREASURER OF STATE,,WRITE IN VOTES,,74.000000
2002,POLK,U S SENATE,,GREG GANSKE,REPUBLICAN PARTY,60119.000000
2002,POLK,U S SENATE,,RICHARD J MOORE,LIBERTARIAN PARTY,952.000000
2002,POLK,U S SENATE,,TIMOTHY A HARTHAN,IOWA GREEN PARTY,1190.000000
2002,POLK,U S SENATE,,TOM HARKIN,DEMOCRATIC PARTY,79774.000000
2002,POLK,U S SENATE,,WRITE IN VOTES,,138.000000
2002,POTTAWATTAMIE,ATTORNEY GENERAL,,DAVE MILLAGE,REPUBLICAN PARTY,11456.000000
2002,POTTAWATTAMIE,ATTORNEY GENERAL,,EDWARD F NOYES,LIBERTARIAN PARTY,460.000000
2002,POTTAWATTAMIE,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,12710.000000
2002,POTTAWATTAMIE,ATTORNEY GENERAL,,WRITE IN VOTES,,19.000000
2002,POTTAWATTAMIE,AUDITOR OF STATE,,CHRISTY ANN WELTY,LIBERTARIAN PARTY,1562.000000
2002,POTTAWATTAMIE,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN PARTY,12734.000000
2002,POTTAWATTAMIE,AUDITOR OF STATE,,PATRICK J DELUHERY,DEMOCRATIC PARTY,9649.000000
2002,POTTAWATTAMIE,AUDITOR OF STATE,,WRITE IN VOTES,,17.000000
2002,POTTAWATTAMIE,GOVERNOR,,CLYDE CLEVELAND AND RICHARD CAMPAGNA,LIBERTARIAN PARTY,232.000000
2002,POTTAWATTAMIE,GOVERNOR,,DOUG GROSS AND DEBI DURHAM,REPUBLICAN PARTY,12997.000000
2002,POTTAWATTAMIE,GOVERNOR,,JAY ROBINSON AND HOLLY JANE HART,IOWA GREEN PARTY,357.000000
2002,POTTAWATTAMIE,GOVERNOR,,TOM VILSACK AND SALLY PEDERSON,DEMOCRATIC PARTY,12090.000000
2002,POTTAWATTAMIE,GOVERNOR,,WRITE IN VOTES,,13.000000
2002,POTTAWATTAMIE,SECRETARY OF AGRICULTURE,,BRIAN RUSSELL DEPEW,IOWA GREEN PARTY,495.000000
2002,POTTAWATTAMIE,SECRETARY OF AGRICULTURE,,FRITZ GROSZKRUGER,LIBERTARIAN PARTY,285.000000
2002,POTTAWATTAMIE,SECRETARY OF AGRICULTURE,,JOHN ASKEW,REPUBLICAN PARTY,13269.000000
2002,POTTAWATTAMIE,SECRETARY OF AGRICULTURE,,PATTY JUDGE,DEMOCRATIC PARTY,9690.000000
2002,POTTAWATTAMIE,SECRETARY OF AGRICULTURE,,RONALD TIGNER,NOMINATED BY PETITION,582.000000
2002,POTTAWATTAMIE,SECRETARY OF AGRICULTURE,,WRITE IN VOTES,,14.000000
2002,POTTAWATTAMIE,SECRETARY OF STATE,,CHET CULVER,DEMOCRATIC PARTY,10290.000000
2002,POTTAWATTAMIE,SECRETARY OF STATE,,DON ARENZ,IOWA GREEN PARTY,392.000000
2002,POTTAWATTAMIE,SECRETARY OF STATE,,MIKE HARTWIG,REPUBLICAN PARTY,13048.000000
2002,POTTAWATTAMIE,SECRETARY OF STATE,,SYLVIA SANDERS OLSON,LIBERTARIAN PARTY,711.000000
2002,POTTAWATTAMIE,SECRETARY OF STATE,,WRITE IN VOTES,,17.000000
2002,POTTAWATTAMIE,TREASURER OF STATE,,MATT WHITAKER,REPUBLICAN PARTY,12812.000000
2002,POTTAWATTAMIE,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,10855.000000
2002,POTTAWATTAMIE,TREASURER OF STATE,,TIM HIRD,LIBERTARIAN PARTY,605.000000
2002,POTTAWATTAMIE,TREASURER OF STATE,,WRITE IN VOTES,,14.000000
2002,POTTAWATTAMIE,U S SENATE,,GREG GANSKE,REPUBLICAN PARTY,13557.000000
2002,POTTAWATTAMIE,U S SENATE,,RICHARD J MOORE,LIBERTARIAN PARTY,186.000000
2002,POTTAWATTAMIE,U S SENATE,,TIMOTHY A HARTHAN,IOWA GREEN PARTY,249.000000
2002,POTTAWATTAMIE,U S SENATE,,TOM HARKIN,DEMOCRATIC PARTY,11798.000000
2002,POTTAWATTAMIE,U S SENATE,,WRITE IN VOTES,,17.000000
2002,POWESHIEK,ATTORNEY GENERAL,,DAVE MILLAGE,REPUBLICAN PARTY,2212.000000
2002,POWESHIEK,ATTORNEY GENERAL,,EDWARD F NOYES,LIBERTARIAN PARTY,90.000000
2002,POWESHIEK,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,4212.000000
2002,POWESHIEK,ATTORNEY GENERAL,,WRITE IN VOTES,,1.000000
2002,POWESHIEK,AUDITOR OF STATE,,CHRISTY ANN WELTY,LIBERTARIAN PARTY,269.000000
2002,POWESHIEK,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN PARTY,3160.000000
2002,POWESHIEK,AUDITOR OF STATE,,PATRICK J DELUHERY,DEMOCRATIC PARTY,2737.000000
2002,POWESHIEK,AUDITOR OF STATE,,WRITE IN VOTES,,2.000000
2002,POWESHIEK,GOVERNOR,,CLYDE CLEVELAND AND RICHARD CAMPAGNA,LIBERTARIAN PARTY,87.000000
2002,POWESHIEK,GOVERNOR,,DOUG GROSS AND DEBI DURHAM,REPUBLICAN PARTY,2948.000000
2002,POWESHIEK,GOVERNOR,,JAY ROBINSON AND HOLLY JANE HART,IOWA GREEN PARTY,121.000000
2002,POWESHIEK,GOVERNOR,,TOM VILSACK AND SALLY PEDERSON,DEMOCRATIC PARTY,3654.000000
2002,POWESHIEK,GOVERNOR,,WRITE IN VOTES,,3.000000
2002,POWESHIEK,SECRETARY OF AGRICULTURE,,BRIAN RUSSELL DEPEW,IOWA GREEN PARTY,198.000000
2002,POWESHIEK,SECRETARY OF AGRICULTURE,,FRITZ GROSZKRUGER,LIBERTARIAN PARTY,44.000000
2002,POWESHIEK,SECRETARY OF AGRICULTURE,,JOHN ASKEW,REPUBLICAN PARTY,2714.000000
2002,POWESHIEK,SECRETARY OF AGRICULTURE,,PATTY JUDGE,DEMOCRATIC PARTY,3468.000000
2002,POWESHIEK,SECRETARY OF AGRICULTURE,,RONALD TIGNER,NOMINATED BY PETITION,43.000000
2002,POWESHIEK,SECRETARY OF AGRICULTURE,,WRITE IN VOTES,,1.000000
2002,POWESHIEK,SECRETARY OF STATE,,CHET CULVER,DEMOCRATIC PARTY,3612.000000
2002,POWESHIEK,SECRETARY OF STATE,,DON ARENZ,IOWA GREEN PARTY,140.000000
2002,POWESHIEK,SECRETARY OF STATE,,MIKE HARTWIG,REPUBLICAN PARTY,2575.000000
2002,POWESHIEK,SECRETARY OF STATE,,SYLVIA SANDERS OLSON,LIBERTARIAN PARTY,128.000000
2002,POWESHIEK,SECRETARY OF STATE,,WRITE IN VOTES,,0.000000
2002,POWESHIEK,TREASURER OF STATE,,MATT WHITAKER,REPUBLICAN PARTY,2588.000000
2002,POWESHIEK,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,3736.000000
2002,POWESHIEK,TREASURER OF STATE,,TIM HIRD,LIBERTARIAN PARTY,88.000000
2002,POWESHIEK,TREASURER OF STATE,,WRITE IN VOTES,,1.000000
2002,POWESHIEK,U S SENATE,,GREG GANSKE,REPUBLICAN PARTY,2895.000000
2002,POWESHIEK,U S SENATE,,RICHARD J MOORE,LIBERTARIAN PARTY,62.000000
2002,POWESHIEK,U S SENATE,,TIMOTHY A HARTHAN,IOWA GREEN PARTY,75.000000
2002,POWESHIEK,U S SENATE,,TOM HARKIN,DEMOCRATIC PARTY,3609.000000
2002,POWESHIEK,U S SENATE,,WRITE IN VOTES,,5.000000
2002,RINGGOLD,ATTORNEY GENERAL,,DAVE MILLAGE,REPUBLICAN PARTY,604.000000
2002,RINGGOLD,ATTORNEY GENERAL,,EDWARD F NOYES,LIBERTARIAN PARTY,27.000000
2002,RINGGOLD,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,1526.000000
2002,RINGGOLD,ATTORNEY GENERAL,,WRITE IN VOTES,,1.000000
2002,RINGGOLD,AUDITOR OF STATE,,CHRISTY ANN WELTY,LIBERTARIAN PARTY,104.000000
2002,RINGGOLD,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN PARTY,935.000000
2002,RINGGOLD,AUDITOR OF STATE,,PATRICK J DELUHERY,DEMOCRATIC PARTY,951.000000
2002,RINGGOLD,AUDITOR OF STATE,,WRITE IN VOTES,,1.000000
2002,RINGGOLD,GOVERNOR,,CLYDE CLEVELAND AND RICHARD CAMPAGNA,LIBERTARIAN PARTY,20.000000
2002,RINGGOLD,GOVERNOR,,DOUG GROSS AND DEBI DURHAM,REPUBLICAN PARTY,986.000000
2002,RINGGOLD,GOVERNOR,,JAY ROBINSON AND HOLLY JANE HART,IOWA GREEN PARTY,21.000000
2002,RINGGOLD,GOVERNOR,,TOM VILSACK AND SALLY PEDERSON,DEMOCRATIC PARTY,1191.000000
2002,RINGGOLD,GOVERNOR,,WRITE IN VOTES,,3.000000
2002,RINGGOLD,SECRETARY OF AGRICULTURE,,BRIAN RUSSELL DEPEW,IOWA GREEN PARTY,23.000000
2002,RINGGOLD,SECRETARY OF AGRICULTURE,,FRITZ GROSZKRUGER,LIBERTARIAN PARTY,18.000000
2002,RINGGOLD,SECRETARY OF AGRICULTURE,,JOHN ASKEW,REPUBLICAN PARTY,912.000000
2002,RINGGOLD,SECRETARY OF AGRICULTURE,,PATTY JUDGE,DEMOCRATIC PARTY,1155.000000
2002,RINGGOLD,SECRETARY OF AGRICULTURE,,RONALD TIGNER,NOMINATED BY PETITION,7.000000
2002,RINGGOLD,SECRETARY OF AGRICULTURE,,WRITE IN VOTES,,1.000000
2002,RINGGOLD,SECRETARY OF STATE,,CHET CULVER,DEMOCRATIC PARTY,1187.000000
2002,RINGGOLD,SECRETARY OF STATE,,DON ARENZ,IOWA GREEN PARTY,14.000000
2002,RINGGOLD,SECRETARY OF STATE,,MIKE HARTWIG,REPUBLICAN PARTY,834.000000
2002,RINGGOLD,SECRETARY OF STATE,,SYLVIA SANDERS OLSON,LIBERTARIAN PARTY,43.000000
2002,RINGGOLD,SECRETARY OF STATE,,WRITE IN VOTES,,2.000000
2002,RINGGOLD,TREASURER OF STATE,,MATT WHITAKER,REPUBLICAN PARTY,767.000000
2002,RINGGOLD,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,1268.000000
2002,RINGGOLD,TREASURER OF STATE,,TIM HIRD,LIBERTARIAN PARTY,36.000000
2002,RINGGOLD,TREASURER OF STATE,,WRITE IN VOTES,,0.000000
2002,RINGGOLD,U S SENATE,,GREG GANSKE,REPUBLICAN PARTY,866.000000
2002,RINGGOLD,U S SENATE,,RICHARD J MOORE,LIBERTARIAN PARTY,21.000000
2002,RINGGOLD,U S SENATE,,TIMOTHY A HARTHAN,IOWA GREEN PARTY,11.000000
2002,RINGGOLD,U S SENATE,,TOM HARKIN,DEMOCRATIC PARTY,1295.000000
2002,RINGGOLD,U S SENATE,,WRITE IN VOTES,,3.000000
2002,SAC,ATTORNEY GENERAL,,DAVE MILLAGE,REPUBLICAN PARTY,1443.000000
2002,SAC,ATTORNEY GENERAL,,EDWARD F NOYES,LIBERTARIAN PARTY,50.000000
2002,SAC,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,2174.000000
2002,SAC,ATTORNEY GENERAL,,WRITE IN VOTES,,0.000000
2002,SAC,AUDITOR OF STATE,,CHRISTY ANN WELTY,LIBERTARIAN PARTY,231.000000
2002,SAC,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN PARTY,2096.000000
2002,SAC,AUDITOR OF STATE,,PATRICK J DELUHERY,DEMOCRATIC PARTY,1146.000000
2002,SAC,AUDITOR OF STATE,,WRITE IN VOTES,,0.000000
2002,SAC,GOVERNOR,,CLYDE CLEVELAND AND RICHARD CAMPAGNA,LIBERTARIAN PARTY,47.000000
2002,SAC,GOVERNOR,,DOUG GROSS AND DEBI DURHAM,REPUBLICAN PARTY,1825.000000
2002,SAC,GOVERNOR,,JAY ROBINSON AND HOLLY JANE HART,IOWA GREEN PARTY,59.000000
2002,SAC,GOVERNOR,,TOM VILSACK AND SALLY PEDERSON,DEMOCRATIC PARTY,1890.000000
2002,SAC,GOVERNOR,,WRITE IN VOTES,,0.000000
2002,SAC,SECRETARY OF AGRICULTURE,,BRIAN RUSSELL DEPEW,IOWA GREEN PARTY,89.000000
2002,SAC,SECRETARY OF AGRICULTURE,,FRITZ GROSZKRUGER,LIBERTARIAN PARTY,47.000000
2002,SAC,SECRETARY OF AGRICULTURE,,JOHN ASKEW,REPUBLICAN PARTY,2054.000000
2002,SAC,SECRETARY OF AGRICULTURE,,PATTY JUDGE,DEMOCRATIC PARTY,1412.000000
2002,SAC,SECRETARY OF AGRICULTURE,,RONALD TIGNER,NOMINATED BY PETITION,49.000000
2002,SAC,SECRETARY OF AGRICULTURE,,WRITE IN VOTES,,0.000000
2002,SAC,SECRETARY OF STATE,,CHET CULVER,DEMOCRATIC PARTY,1604.000000
2002,SAC,SECRETARY OF STATE,,DON ARENZ,IOWA GREEN PARTY,55.000000
2002,SAC,SECRETARY OF STATE,,MIKE HARTWIG,REPUBLICAN PARTY,1831.000000
2002,SAC,SECRETARY OF STATE,,SYLVIA SANDERS OLSON,LIBERTARIAN PARTY,68.000000
2002,SAC,SECRETARY OF STATE,,WRITE IN VOTES,,0.000000
2002,SAC,TREASURER OF STATE,,MATT WHITAKER,REPUBLICAN PARTY,1770.000000
2002,SAC,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,1771.000000
2002,SAC,TREASURER OF STATE,,TIM HIRD,LIBERTARIAN PARTY,69.000000
2002,SAC,TREASURER OF STATE,,WRITE IN VOTES,,0.000000
2002,SAC,U S SENATE,,GREG GANSKE,REPUBLICAN PARTY,1764.000000
2002,SAC,U S SENATE,,RICHARD J MOORE,LIBERTARIAN PARTY,39.000000
2002,SAC,U S SENATE,,TIMOTHY A HARTHAN,IOWA GREEN PARTY,31.000000
2002,SAC,U S SENATE,,TOM HARKIN,DEMOCRATIC PARTY,1951.000000
2002,SAC,U S SENATE,,WRITE IN VOTES,,0.000000
2002,SCOTT,ATTORNEY GENERAL,,DAVE MILLAGE,REPUBLICAN PARTY,24735.000000
2002,SCOTT,ATTORNEY GENERAL,,EDWARD F NOYES,LIBERTARIAN PARTY,1035.000000
2002,SCOTT,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,24872.000000
2002,SCOTT,ATTORNEY GENERAL,,WRITE IN VOTES,,34.000000
2002,SCOTT,AUDITOR OF STATE,,CHRISTY ANN WELTY,LIBERTARIAN PARTY,2092.000000
2002,SCOTT,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN PARTY,19516.000000
2002,SCOTT,AUDITOR OF STATE,,PATRICK J DELUHERY,DEMOCRATIC PARTY,28924.000000
2002,SCOTT,AUDITOR OF STATE,,WRITE IN VOTES,,35.000000
2002,SCOTT,GOVERNOR,,CLYDE CLEVELAND AND RICHARD CAMPAGNA,LIBERTARIAN PARTY,617.000000
2002,SCOTT,GOVERNOR,,DOUG GROSS AND DEBI DURHAM,REPUBLICAN PARTY,23234.000000
2002,SCOTT,GOVERNOR,,JAY ROBINSON AND HOLLY JANE HART,IOWA GREEN PARTY,1033.000000
2002,SCOTT,GOVERNOR,,TOM VILSACK AND SALLY PEDERSON,DEMOCRATIC PARTY,27412.000000
2002,SCOTT,GOVERNOR,,WRITE IN VOTES,,46.000000
2002,SCOTT,SECRETARY OF AGRICULTURE,,BRIAN RUSSELL DEPEW,IOWA GREEN PARTY,1173.000000
2002,SCOTT,SECRETARY OF AGRICULTURE,,FRITZ GROSZKRUGER,LIBERTARIAN PARTY,625.000000
2002,SCOTT,SECRETARY OF AGRICULTURE,,JOHN ASKEW,REPUBLICAN PARTY,22576.000000
2002,SCOTT,SECRETARY OF AGRICULTURE,,PATTY JUDGE,DEMOCRATIC PARTY,24208.000000
2002,SCOTT,SECRETARY OF AGRICULTURE,,RONALD TIGNER,NOMINATED BY PETITION,842.000000
2002,SCOTT,SECRETARY OF AGRICULTURE,,WRITE IN VOTES,,22.000000
2002,SCOTT,SECRETARY OF STATE,,CHET CULVER,DEMOCRATIC PARTY,23463.000000
2002,SCOTT,SECRETARY OF STATE,,DON ARENZ,IOWA GREEN PARTY,944.000000
2002,SCOTT,SECRETARY OF STATE,,MIKE HARTWIG,REPUBLICAN PARTY,23969.000000
2002,SCOTT,SECRETARY OF STATE,,SYLVIA SANDERS OLSON,LIBERTARIAN PARTY,1314.000000
2002,SCOTT,SECRETARY OF STATE,,WRITE IN VOTES,,29.000000
2002,SCOTT,TREASURER OF STATE,,MATT WHITAKER,REPUBLICAN PARTY,21630.000000
2002,SCOTT,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,27207.000000
2002,SCOTT,TREASURER OF STATE,,TIM HIRD,LIBERTARIAN PARTY,1090.000000
2002,SCOTT,TREASURER OF STATE,,WRITE IN VOTES,,33.000000
2002,SCOTT,U S SENATE,,GREG GANSKE,REPUBLICAN PARTY,22346.000000
2002,SCOTT,U S SENATE,,RICHARD J MOORE,LIBERTARIAN PARTY,429.000000
2002,SCOTT,U S SENATE,,TIMOTHY A HARTHAN,IOWA GREEN PARTY,560.000000
2002,SCOTT,U S SENATE,,TOM HARKIN,DEMOCRATIC PARTY,28907.000000
2002,SCOTT,U S SENATE,,WRITE IN VOTES,,42.000000
2002,SHELBY,ATTORNEY GENERAL,,DAVE MILLAGE,REPUBLICAN PARTY,2039.000000
2002,SHELBY,ATTORNEY GENERAL,,EDWARD F NOYES,LIBERTARIAN PARTY,75.000000
2002,SHELBY,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,2389.000000
2002,SHELBY,ATTORNEY GENERAL,,WRITE IN VOTES,,4.000000
2002,SHELBY,AUDITOR OF STATE,,CHRISTY ANN WELTY,LIBERTARIAN PARTY,232.000000
2002,SHELBY,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN PARTY,2417.000000
2002,SHELBY,AUDITOR OF STATE,,PATRICK J DELUHERY,DEMOCRATIC PARTY,1594.000000
2002,SHELBY,AUDITOR OF STATE,,WRITE IN VOTES,,2.000000
2002,SHELBY,GOVERNOR,,CLYDE CLEVELAND AND RICHARD CAMPAGNA,LIBERTARIAN PARTY,33.000000
2002,SHELBY,GOVERNOR,,DOUG GROSS AND DEBI DURHAM,REPUBLICAN PARTY,3375.000000
2002,SHELBY,GOVERNOR,,JAY ROBINSON AND HOLLY JANE HART,IOWA GREEN PARTY,39.000000
2002,SHELBY,GOVERNOR,,TOM VILSACK AND SALLY PEDERSON,DEMOCRATIC PARTY,1434.000000
2002,SHELBY,GOVERNOR,,WRITE IN VOTES,,1.000000
2002,SHELBY,SECRETARY OF AGRICULTURE,,BRIAN RUSSELL DEPEW,IOWA GREEN PARTY,83.000000
2002,SHELBY,SECRETARY OF AGRICULTURE,,FRITZ GROSZKRUGER,LIBERTARIAN PARTY,48.000000
2002,SHELBY,SECRETARY OF AGRICULTURE,,JOHN ASKEW,REPUBLICAN PARTY,2548.000000
2002,SHELBY,SECRETARY OF AGRICULTURE,,PATTY JUDGE,DEMOCRATIC PARTY,1716.000000
2002,SHELBY,SECRETARY OF AGRICULTURE,,RONALD TIGNER,NOMINATED BY PETITION,60.000000
2002,SHELBY,SECRETARY OF AGRICULTURE,,WRITE IN VOTES,,0.000000
2002,SHELBY,SECRETARY OF STATE,,CHET CULVER,DEMOCRATIC PARTY,1820.000000
2002,SHELBY,SECRETARY OF STATE,,DON ARENZ,IOWA GREEN PARTY,63.000000
2002,SHELBY,SECRETARY OF STATE,,MIKE HARTWIG,REPUBLICAN PARTY,2432.000000
2002,SHELBY,SECRETARY OF STATE,,SYLVIA SANDERS OLSON,LIBERTARIAN PARTY,112.000000
2002,SHELBY,SECRETARY OF STATE,,WRITE IN VOTES,,2.000000
2002,SHELBY,TREASURER OF STATE,,MATT WHITAKER,REPUBLICAN PARTY,2250.000000
2002,SHELBY,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,2109.000000
2002,SHELBY,TREASURER OF STATE,,TIM HIRD,LIBERTARIAN PARTY,86.000000
2002,SHELBY,TREASURER OF STATE,,WRITE IN VOTES,,1.000000
2002,SHELBY,U S SENATE,,GREG GANSKE,REPUBLICAN PARTY,2810.000000
2002,SHELBY,U S SENATE,,RICHARD J MOORE,LIBERTARIAN PARTY,29.000000
2002,SHELBY,U S SENATE,,TIMOTHY A HARTHAN,IOWA GREEN PARTY,42.000000
2002,SHELBY,U S SENATE,,TOM HARKIN,DEMOCRATIC PARTY,1939.000000
2002,SHELBY,U S SENATE,,WRITE IN VOTES,,2.000000
2002,SIOUX,ATTORNEY GENERAL,,DAVE MILLAGE,REPUBLICAN PARTY,8827.000000
2002,SIOUX,ATTORNEY GENERAL,,EDWARD F NOYES,LIBERTARIAN PARTY,31.000000
2002,SIOUX,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,1778.000000
2002,SIOUX,ATTORNEY GENERAL,,WRITE IN VOTES,,0.000000
2002,SIOUX,AUDITOR OF STATE,,CHRISTY ANN WELTY,LIBERTARIAN PARTY,51.000000
2002,SIOUX,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN PARTY,8933.000000
2002,SIOUX,AUDITOR OF STATE,,PATRICK J DELUHERY,DEMOCRATIC PARTY,1440.000000
2002,SIOUX,AUDITOR OF STATE,,WRITE IN VOTES,,0.000000
2002,SIOUX,GOVERNOR,,CLYDE CLEVELAND AND RICHARD CAMPAGNA,LIBERTARIAN PARTY,34.000000
2002,SIOUX,GOVERNOR,,DOUG GROSS AND DEBI DURHAM,REPUBLICAN PARTY,9110.000000
2002,SIOUX,GOVERNOR,,JAY ROBINSON AND HOLLY JANE HART,IOWA GREEN PARTY,58.000000
2002,SIOUX,GOVERNOR,,TOM VILSACK AND SALLY PEDERSON,DEMOCRATIC PARTY,2043.000000
2002,SIOUX,GOVERNOR,,WRITE IN VOTES,,2.000000
2002,SIOUX,SECRETARY OF AGRICULTURE,,BRIAN RUSSELL DEPEW,IOWA GREEN PARTY,47.000000
2002,SIOUX,SECRETARY OF AGRICULTURE,,FRITZ GROSZKRUGER,LIBERTARIAN PARTY,28.000000
2002,SIOUX,SECRETARY OF AGRICULTURE,,JOHN ASKEW,REPUBLICAN PARTY,9031.000000
2002,SIOUX,SECRETARY OF AGRICULTURE,,PATTY JUDGE,DEMOCRATIC PARTY,1542.000000
2002,SIOUX,SECRETARY OF AGRICULTURE,,RONALD TIGNER,NOMINATED BY PETITION,19.000000
2002,SIOUX,SECRETARY OF AGRICULTURE,,WRITE IN VOTES,,0.000000
2002,SIOUX,SECRETARY OF STATE,,CHET CULVER,DEMOCRATIC PARTY,1581.000000
2002,SIOUX,SECRETARY OF STATE,,DON ARENZ,IOWA GREEN PARTY,43.000000
2002,SIOUX,SECRETARY OF STATE,,MIKE HARTWIG,REPUBLICAN PARTY,8986.000000
2002,SIOUX,SECRETARY OF STATE,,SYLVIA SANDERS OLSON,LIBERTARIAN PARTY,35.000000
2002,SIOUX,SECRETARY OF STATE,,WRITE IN VOTES,,0.000000
