source_precinct_id,source_county,source_precinct,source_precinct_aliases,target_vtd,share,method
FAYETTE - CENTER,Fayette,Center,CENTER,19065065014,0.000000000443,population_weighted_block_intersection
FAYETTE - CENTER,Fayette,Center,CENTER,19065065018,0.000000004695,population_weighted_block_intersection
FAYETTE - FAIRBANK,Fayette,Fairbank,FAIRBANK,19019019001,0.000000000112,population_weighted_block_intersection
FAYETTE - FAIRBANK,Fayette,Fairbank,FAIRBANK,19019019002,0.000000007816,population_weighted_block_intersection
FAYETTE - FAIRBANK,Fayette,Fairbank,FAIRBANK,19065065020,0.018342027413,population_weighted_block_intersection
FAYETTE - FAIRBANK,Fayette,Fairbank,FAIRBANK,19065065022,0.981657964659,population_weighted_block_intersection
FAYETTE - FAIRFIELD-PUTNAM,Fayette,Fairfield-Putnam,F-P,19019019006,0.000000001468,population_weighted_block_intersection
FAYETTE - FAIRFIELD-PUTNAM,Fayette,Fairfield-Putnam,F-P,19043043018,0.000000000979,population_weighted_block_intersection
FAYETTE - FAIRFIELD-PUTNAM,Fayette,Fairfield-Putnam,F-P,19043043019,0.000000000129,population_weighted_block_intersection
FAYETTE - FAIRFIELD-PUTNAM,Fayette,Fairfield-Putnam,F-P,19065065008,0.324352288357,population_weighted_block_intersection
FAYETTE - FAIRFIELD-PUTNAM,Fayette,Fairfield-Putnam,F-P,19065065015,0.000000000250,population_weighted_block_intersection
FAYETTE - FAIRFIELD-PUTNAM,Fayette,Fairfield-Putnam,F-P,19065065016,0.675647602997,population_weighted_block_intersection
FAYETTE - FAIRFIELD-PUTNAM,Fayette,Fairfield-Putnam,F-P,19065065017,0.000000064257,population_weighted_block_intersection
FAYETTE - FAIRFIELD-PUTNAM,Fayette,Fairfield-Putnam,F-P,19065065024,0.000000041563,population_weighted_block_intersection
FAYETTE - HARLAN,Fayette,Harlan,HARLAN,19065065013,0.000000000237,population_weighted_block_intersection
FAYETTE - HARLAN,Fayette,Harlan,HARLAN,19065065017,0.000000000986,population_weighted_block_intersection
FAYETTE - HARLAN,Fayette,Harlan,HARLAN,19065065018,0.999999998478,population_weighted_block_intersection
FAYETTE - HARLAN,Fayette,Harlan,HARLAN,19065065019,0.000000000238,population_weighted_block_intersection
FAYETTE - HARLAN,Fayette,Harlan,HARLAN,19065065021,0.000000000061,population_weighted_block_intersection
FAYETTE - JEFFERSON,Fayette,Jefferson,JEFFERSON,19019019003,0.000000001010,population_weighted_block_intersection
FAYETTE - JEFFERSON,Fayette,Jefferson,JEFFERSON,19065065018,0.000000540485,population_weighted_block_intersection
FAYETTE - JEFFERSON,Fayette,Jefferson,JEFFERSON,19065065020,0.000000000483,population_weighted_block_intersection
FAYETTE - JEFFERSON,Fayette,Jefferson,JEFFERSON,19065065021,0.997562018366,population_weighted_block_intersection
FAYETTE - JEFFERSON,Fayette,Jefferson,JEFFERSON,19065065023,0.002437439237,population_weighted_block_intersection
FAYETTE - JEFFERSON,Fayette,Jefferson,JEFFERSON,19065065024,0.000000000420,population_weighted_block_intersection
FAYETTE - ORAN,Fayette,Oran,ORAN,19017017019,0.000000000663,population_weighted_block_intersection
FAYETTE - ORAN,Fayette,Oran,ORAN,19019019001,0.000000000819,population_weighted_block_intersection
FAYETTE - ORAN,Fayette,Oran,ORAN,19019019002,0.000000003312,population_weighted_block_intersection
FAYETTE - ORAN,Fayette,Oran,ORAN,19065065019,0.000000000755,population_weighted_block_intersection
FAYETTE - ORAN,Fayette,Oran,ORAN,19065065020,0.999806666143,population_weighted_block_intersection
FAYETTE - ORAN,Fayette,Oran,ORAN,19065065021,0.000000048433,population_weighted_block_intersection
FAYETTE - ORAN,Fayette,Oran,ORAN,19065065022,0.000193279874,population_weighted_block_intersection
FAYETTE - ORAN,Fayette,Oran,ORAN,19065065023,0.000000000001,population_weighted_block_intersection
FAYETTE - SCOTT,Fayette,Scott,SCOTT,19019019004,0.000000003512,population_weighted_block_intersection
FAYETTE - SCOTT,Fayette,Scott,SCOTT,19019019005,0.000000011853,population_weighted_block_intersection
FAYETTE - SCOTT,Fayette,Scott,SCOTT,19065065008,0.000000001376,population_weighted_block_intersection
FAYETTE - SCOTT,Fayette,Scott,SCOTT,19065065017,0.000015555308,population_weighted_block_intersection
FAYETTE - SCOTT,Fayette,Scott,SCOTT,19065065021,0.000000000407,population_weighted_block_intersection
FAYETTE - SCOTT,Fayette,Scott,SCOTT,19065065024,0.982756524248,population_weighted_block_intersection
FAYETTE - SCOTT,Fayette,Scott,SCOTT,19065065025,0.017227903293,population_weighted_block_intersection
FAYETTE - SMITHFIELD,Fayette,Smithfield,SMITHFIELD,19065065014,0.000000060977,population_weighted_block_intersection
FAYETTE - SMITHFIELD,Fayette,Smithfield,SMITHFIELD,19065065016,0.000000048545,population_weighted_block_intersection
FAYETTE - SMITHFIELD,Fayette,Smithfield,SMITHFIELD,19065065017,0.999999851030,population_weighted_block_intersection
FAYETTE - SMITHFIELD,Fayette,Smithfield,SMITHFIELD,19065065018,0.000000038522,population_weighted_block_intersection
FAYETTE - SMITHFIELD,Fayette,Smithfield,SMITHFIELD,19065065024,0.000000000925,population_weighted_block_intersection
FAYETTE - OELWIN 1,Fayette,Oelwin 1,OELWIN1,19065065021,0.017517576094,population_weighted_block_intersection
FAYETTE - OELWIN 1,Fayette,Oelwin 1,OELWIN1,19065065023,0.982482423906,population_weighted_block_intersection
FAYETTE - OELWIN 2,Fayette,Oelwin 2,OELWIN2,19065065021,0.017517576158,population_weighted_block_intersection
FAYETTE - OELWIN 2,Fayette,Oelwin 2,OELWIN2,19065065023,0.982482423842,population_weighted_block_intersection
FAYETTE - OELWIN 3,Fayette,Oelwin 3,OELWIN3,19019019003,0.000000000082,population_weighted_block_intersection
FAYETTE - OELWIN 3,Fayette,Oelwin 3,OELWIN3,19065065021,0.017517576712,population_weighted_block_intersection
FAYETTE - OELWIN 3,Fayette,Oelwin 3,OELWIN3,19065065023,0.982482423206,population_weighted_block_intersection
FAYETTE - OELWIN 4,Fayette,Oelwin 4,OELWIN4,19019019003,0.000000000151,population_weighted_block_intersection
FAYETTE - OELWIN 4,Fayette,Oelwin 4,OELWIN4,19065065021,0.017517576384,population_weighted_block_intersection
FAYETTE - OELWIN 4,Fayette,Oelwin 4,OELWIN4,19065065023,0.982482423466,population_weighted_block_intersection
MARSHALL - EDEN/LOGAN,Marshall,Eden/Logan,EDEN-LOGAN,19099099002,0.000000000050,population_weighted_block_intersection
MARSHALL - EDEN/LOGAN,Marshall,Eden/Logan,EDEN-LOGAN,19099099003,0.000000000086,population_weighted_block_intersection
MARSHALL - EDEN/LOGAN,Marshall,Eden/Logan,EDEN-LOGAN,19127127011,0.000000000223,population_weighted_block_intersection
MARSHALL - EDEN/LOGAN,Marshall,Eden/Logan,EDEN-LOGAN,19127127012,0.000305403661,population_weighted_block_intersection
MARSHALL - EDEN/LOGAN,Marshall,Eden/Logan,EDEN-LOGAN,19127127017,0.000000000127,population_weighted_block_intersection
MARSHALL - EDEN/LOGAN,Marshall,Eden/Logan,EDEN-LOGAN,19127127018,0.200529419625,population_weighted_block_intersection
MARSHALL - EDEN/LOGAN,Marshall,Eden/Logan,EDEN-LOGAN,19127127019,0.438886128732,population_weighted_block_intersection
MARSHALL - EDEN/LOGAN,Marshall,Eden/Logan,EDEN-LOGAN,19127127020,0.360279041420,population_weighted_block_intersection
MARSHALL - EDEN/LOGAN,Marshall,Eden/Logan,EDEN-LOGAN,19169169015,0.000000006075,population_weighted_block_intersection
MARSHALL - GREEN CASTLE,Marshall,Green Castle,GREENCASTLE,19099099005,0.000000000643,population_weighted_block_intersection
MARSHALL - GREEN CASTLE,Marshall,Green Castle,GREENCASTLE,19127127014,0.000000324041,population_weighted_block_intersection
MARSHALL - GREEN CASTLE,Marshall,Green Castle,GREENCASTLE,19127127016,0.999999655779,population_weighted_block_intersection
MARSHALL - GREEN CASTLE,Marshall,Green Castle,GREENCASTLE,19127127017,0.000000019331,population_weighted_block_intersection
MARSHALL - GREEN CASTLE,Marshall,Green Castle,GREENCASTLE,19171171022,0.000000000205,population_weighted_block_intersection
MARSHALL - JEFFERSON,Marshall,Jefferson,JEFFERSON,19099099004,0.000000000301,population_weighted_block_intersection
MARSHALL - JEFFERSON,Marshall,Jefferson,JEFFERSON,19127127013,0.000000076349,population_weighted_block_intersection
MARSHALL - JEFFERSON,Marshall,Jefferson,JEFFERSON,19127127016,0.000000000258,population_weighted_block_intersection
MARSHALL - JEFFERSON,Marshall,Jefferson,JEFFERSON,19127127017,0.999999922719,population_weighted_block_intersection
MARSHALL - JEFFERSON,Marshall,Jefferson,JEFFERSON,19127127018,0.000000000373,population_weighted_block_intersection
MARSHALL - LE GRAND,Marshall,Le Grand,LEGRAND,19127127005,0.000000008099,population_weighted_block_intersection
MARSHALL - LE GRAND,Marshall,Le Grand,LEGRAND,19127127013,0.000000019855,population_weighted_block_intersection
MARSHALL - LE GRAND,Marshall,Le Grand,LEGRAND,19127127014,0.404616292195,population_weighted_block_intersection
MARSHALL - LE GRAND,Marshall,Le Grand,LEGRAND,19127127015,0.595289046725,population_weighted_block_intersection
MARSHALL - LE GRAND,Marshall,Le Grand,LEGRAND,19127127016,0.000000064399,population_weighted_block_intersection
MARSHALL - LE GRAND,Marshall,Le Grand,LEGRAND,19127127025,0.000000000002,population_weighted_block_intersection
MARSHALL - LE GRAND,Marshall,Le Grand,LEGRAND,19127127027,0.000094534140,population_weighted_block_intersection
MARSHALL - LE GRAND,Marshall,Le Grand,LEGRAND,19127127028,0.000000034361,population_weighted_block_intersection
MARSHALL - LE GRAND,Marshall,Le Grand,LEGRAND,19171171020,0.000000000225,population_weighted_block_intersection
MARSHALL - LIBERTY/MINERVA,Marshall,Liberty/Minerva,LIBERTY,19083083017,0.000000000149,population_weighted_block_intersection
MARSHALL - LIBERTY/MINERVA,Marshall,Liberty/Minerva,LIBERTY,19127127001,0.233251366080,population_weighted_block_intersection
MARSHALL - LIBERTY/MINERVA,Marshall,Liberty/Minerva,LIBERTY,19127127002,0.000000000222,population_weighted_block_intersection
MARSHALL - LIBERTY/MINERVA,Marshall,Liberty/Minerva,LIBERTY,19127127008,0.000000000300,population_weighted_block_intersection
MARSHALL - LIBERTY/MINERVA,Marshall,Liberty/Minerva,LIBERTY,19127127009,0.626010519644,population_weighted_block_intersection
MARSHALL - LIBERTY/MINERVA,Marshall,Liberty/Minerva,LIBERTY,19127127010,0.140738112154,population_weighted_block_intersection
MARSHALL - LIBERTY/MINERVA,Marshall,Liberty/Minerva,LIBERTY,19127127011,0.000000000891,population_weighted_block_intersection
MARSHALL - LIBERTY/MINERVA,Marshall,Liberty/Minerva,LIBERTY,19169169005,0.000000000349,population_weighted_block_intersection
MARSHALL - LIBERTY/MINERVA,Marshall,Liberty/Minerva,LIBERTY,19169169006,0.000000000211,population_weighted_block_intersection
MARSHALL - MARIETTA/WASHINGTON,Marshall,Marietta/Washington,MARIETTA,19127127002,0.000000008867,population_weighted_block_intersection
MARSHALL - MARIETTA/WASHINGTON,Marshall,Marietta/Washington,MARIETTA,19127127006,0.000000000190,population_weighted_block_intersection
MARSHALL - MARIETTA/WASHINGTON,Marshall,Marietta/Washington,MARIETTA,19127127008,0.398699884707,population_weighted_block_intersection
MARSHALL - MARIETTA/WASHINGTON,Marshall,Marietta/Washington,MARIETTA,19127127009,0.000000000241,population_weighted_block_intersection
MARSHALL - MARIETTA/WASHINGTON,Marshall,Marietta/Washington,MARIETTA,19127127011,0.000000099070,population_weighted_block_intersection
MARSHALL - MARIETTA/WASHINGTON,Marshall,Marietta/Washington,MARIETTA,19127127012,0.601300006035,population_weighted_block_intersection
MARSHALL - MARIETTA/WASHINGTON,Marshall,Marietta/Washington,MARIETTA,19127127013,0.000000000388,population_weighted_block_intersection
MARSHALL - MARIETTA/WASHINGTON,Marshall,Marietta/Washington,MARIETTA,19127127018,0.000000000470,population_weighted_block_intersection
MARSHALL - MARIETTA/WASHINGTON,Marshall,Marietta/Washington,MARIETTA,19127127019,0.000000000032,population_weighted_block_intersection
MARSHALL - STATE CENTER,Marshall,State Center,STATECENTER,19127127009,0.000000000136,population_weighted_block_intersection
MARSHALL - STATE CENTER,Marshall,State Center,STATECENTER,19127127011,0.999999891130,population_weighted_block_intersection
MARSHALL - STATE CENTER,Marshall,State Center,STATECENTER,19127127012,0.000000000176,population_weighted_block_intersection
MARSHALL - STATE CENTER,Marshall,State Center,STATECENTER,19127127020,0.000000030800,population_weighted_block_intersection
MARSHALL - STATE CENTER,Marshall,State Center,STATECENTER,19169169014,0.000000077758,population_weighted_block_intersection
MARSHALL - TIMBER CREEK,Marshall,Timber Creek,TIMBERCREEK,19127127006,0.000000000138,population_weighted_block_intersection
MARSHALL - TIMBER CREEK,Marshall,Timber Creek,TIMBERCREEK,19127127012,0.000000005999,population_weighted_block_intersection
MARSHALL - TIMBER CREEK,Marshall,Timber Creek,TIMBERCREEK,19127127013,0.999266582596,population_weighted_block_intersection
MARSHALL - TIMBER CREEK,Marshall,Timber Creek,TIMBERCREEK,19127127014,0.000000000305,population_weighted_block_intersection
MARSHALL - TIMBER CREEK,Marshall,Timber Creek,TIMBERCREEK,19127127017,0.000000000544,population_weighted_block_intersection
MARSHALL - TIMBER CREEK,Marshall,Timber Creek,TIMBERCREEK,19127127023,0.000000000089,population_weighted_block_intersection
MARSHALL - TIMBER CREEK,Marshall,Timber Creek,TIMBERCREEK,19127127025,0.000189339086,population_weighted_block_intersection
MARSHALL - TIMBER CREEK,Marshall,Timber Creek,TIMBERCREEK,19127127026,0.000389071251,population_weighted_block_intersection
MARSHALL - TIMBER CREEK,Marshall,Timber Creek,TIMBERCREEK,19127127027,0.000000000002,population_weighted_block_intersection
MARSHALL - TIMBER CREEK,Marshall,Timber Creek,TIMBERCREEK,19127127028,0.000154999990,population_weighted_block_intersection
TAMA - TAMA 1 - BUCKINGHAM/PERRY/EAST CRYSTAL,Tama,Tama 1 - Buckingham/Perry/East Crystal,TAMA1,19013013018,0.000000000074,population_weighted_block_intersection
TAMA - TAMA 1 - BUCKINGHAM/PERRY/EAST CRYSTAL,Tama,Tama 1 - Buckingham/Perry/East Crystal,TAMA1,19171171002,0.000000000094,population_weighted_block_intersection
TAMA - TAMA 1 - BUCKINGHAM/PERRY/EAST CRYSTAL,Tama,Tama 1 - Buckingham/Perry/East Crystal,TAMA1,19171171003,0.127816281550,population_weighted_block_intersection
TAMA - TAMA 1 - BUCKINGHAM/PERRY/EAST CRYSTAL,Tama,Tama 1 - Buckingham/Perry/East Crystal,TAMA1,19171171004,0.000000000075,population_weighted_block_intersection
TAMA - TAMA 1 - BUCKINGHAM/PERRY/EAST CRYSTAL,Tama,Tama 1 - Buckingham/Perry/East Crystal,TAMA1,19171171005,0.000000000085,population_weighted_block_intersection
TAMA - TAMA 1 - BUCKINGHAM/PERRY/EAST CRYSTAL,Tama,Tama 1 - Buckingham/Perry/East Crystal,TAMA1,19171171007,0.851386491186,population_weighted_block_intersection
TAMA - TAMA 1 - BUCKINGHAM/PERRY/EAST CRYSTAL,Tama,Tama 1 - Buckingham/Perry/East Crystal,TAMA1,19171171008,0.020797226797,population_weighted_block_intersection
TAMA - TAMA 1 - BUCKINGHAM/PERRY/EAST CRYSTAL,Tama,Tama 1 - Buckingham/Perry/East Crystal,TAMA1,19171171011,0.000000000009,population_weighted_block_intersection
TAMA - TAMA 1 - BUCKINGHAM/PERRY/EAST CRYSTAL,Tama,Tama 1 - Buckingham/Perry/East Crystal,TAMA1,19171171012,0.000000000130,population_weighted_block_intersection
TAMA - TAMA 2 - CARLTON,Tama,Tama 2 - Carlton,TAMA2,19127127005,0.000000000244,population_weighted_block_intersection
TAMA - TAMA 2 - CARLTON,Tama,Tama 2 - Carlton,TAMA2,19171171009,0.000000001117,population_weighted_block_intersection
TAMA - TAMA 2 - CARLTON,Tama,Tama 2 - Carlton,TAMA2,19171171010,0.999999997552,population_weighted_block_intersection
TAMA - TAMA 2 - CARLTON,Tama,Tama 2 - Carlton,TAMA2,19171171011,0.000000000429,population_weighted_block_intersection
TAMA - TAMA 2 - CARLTON,Tama,Tama 2 - Carlton,TAMA2,19171171020,0.000000000657,population_weighted_block_intersection
TAMA - TAMA 3 - CARROLL/ONEIDA/NORTH OTTER CREEK,Tama,Tama 3 - Carroll/Oneida/North Otter Creek,TAMA3,19011011009,0.000000000105,population_weighted_block_intersection
TAMA - TAMA 3 - CARROLL/ONEIDA/NORTH OTTER CREEK,Tama,Tama 3 - Carroll/Oneida/North Otter Creek,TAMA3,19171171005,0.000000011608,population_weighted_block_intersection
TAMA - TAMA 3 - CARROLL/ONEIDA/NORTH OTTER CREEK,Tama,Tama 3 - Carroll/Oneida/North Otter Creek,TAMA3,19171171007,0.000000000386,population_weighted_block_intersection
TAMA - TAMA 3 - CARROLL/ONEIDA/NORTH OTTER CREEK,Tama,Tama 3 - Carroll/Oneida/North Otter Creek,TAMA3,19171171011,0.000000000875,population_weighted_block_intersection
TAMA - TAMA 3 - CARROLL/ONEIDA/NORTH OTTER CREEK,Tama,Tama 3 - Carroll/Oneida/North Otter Creek,TAMA3,19171171012,0.326250003204,population_weighted_block_intersection
TAMA - TAMA 3 - CARROLL/ONEIDA/NORTH OTTER CREEK,Tama,Tama 3 - Carroll/Oneida/North Otter Creek,TAMA3,19171171013,0.548749987668,population_weighted_block_intersection
TAMA - TAMA 3 - CARROLL/ONEIDA/NORTH OTTER CREEK,Tama,Tama 3 - Carroll/Oneida/North Otter Creek,TAMA3,19171171014,0.000000000323,population_weighted_block_intersection
TAMA - TAMA 3 - CARROLL/ONEIDA/NORTH OTTER CREEK,Tama,Tama 3 - Carroll/Oneida/North Otter Creek,TAMA3,19171171015,0.124999995729,population_weighted_block_intersection
TAMA - TAMA 3 - CARROLL/ONEIDA/NORTH OTTER CREEK,Tama,Tama 3 - Carroll/Oneida/North Otter Creek,TAMA3,19171171016,0.000000000102,population_weighted_block_intersection
TAMA - TAMA 4 - CLARK/GENESEO,Tama,Tama 4 - Clark/Geneseo,TAMA4,19011011001,0.000000000307,population_weighted_block_intersection
TAMA - TAMA 4 - CLARK/GENESEO,Tama,Tama 4 - Clark/Geneseo,TAMA4,19011011008,0.000000000129,population_weighted_block_intersection
TAMA - TAMA 4 - CLARK/GENESEO,Tama,Tama 4 - Clark/Geneseo,TAMA4,19013013017,0.000000000087,population_weighted_block_intersection
TAMA - TAMA 4 - CLARK/GENESEO,Tama,Tama 4 - Clark/Geneseo,TAMA4,19171171003,0.000000074481,population_weighted_block_intersection
TAMA - TAMA 4 - CLARK/GENESEO,Tama,Tama 4 - Clark/Geneseo,TAMA4,19171171004,0.179398647314,population_weighted_block_intersection
TAMA - TAMA 4 - CLARK/GENESEO,Tama,Tama 4 - Clark/Geneseo,TAMA4,19171171005,0.142148864112,population_weighted_block_intersection
TAMA - TAMA 4 - CLARK/GENESEO,Tama,Tama 4 - Clark/Geneseo,TAMA4,19171171006,0.678452413194,population_weighted_block_intersection
TAMA - TAMA 4 - CLARK/GENESEO,Tama,Tama 4 - Clark/Geneseo,TAMA4,19171171007,0.000000000302,population_weighted_block_intersection
TAMA - TAMA 4 - CLARK/GENESEO,Tama,Tama 4 - Clark/Geneseo,TAMA4,19171171013,0.000000000073,population_weighted_block_intersection
TAMA - TAMA 6 - WEST CRYSTAL/SPRING CREEK,Tama,Tama 6 - West Crystal/Spring Creek,TAMA6,19127127004,0.000000000098,population_weighted_block_intersection
TAMA - TAMA 6 - WEST CRYSTAL/SPRING CREEK,Tama,Tama 6 - West Crystal/Spring Creek,TAMA6,19171171001,0.000000000202,population_weighted_block_intersection
TAMA - TAMA 6 - WEST CRYSTAL/SPRING CREEK,Tama,Tama 6 - West Crystal/Spring Creek,TAMA6,19171171002,0.000000000096,population_weighted_block_intersection
TAMA - TAMA 6 - WEST CRYSTAL/SPRING CREEK,Tama,Tama 6 - West Crystal/Spring Creek,TAMA6,19171171008,0.118243242621,population_weighted_block_intersection
TAMA - TAMA 6 - WEST CRYSTAL/SPRING CREEK,Tama,Tama 6 - West Crystal/Spring Creek,TAMA6,19171171009,0.881756756732,population_weighted_block_intersection
TAMA - TAMA 6 - WEST CRYSTAL/SPRING CREEK,Tama,Tama 6 - West Crystal/Spring Creek,TAMA6,19171171010,0.000000000177,population_weighted_block_intersection
TAMA - TAMA 6 - WEST CRYSTAL/SPRING CREEK,Tama,Tama 6 - West Crystal/Spring Creek,TAMA6,19171171011,0.000000000074,population_weighted_block_intersection
TAMA - TAMA 7 - GRANT,Tama,Tama 7 - Grant,TAMA7,19075075013,0.000000001515,population_weighted_block_intersection
TAMA - TAMA 7 - GRANT,Tama,Tama 7 - Grant,TAMA7,19171171001,0.000000000579,population_weighted_block_intersection
TAMA - TAMA 7 - GRANT,Tama,Tama 7 - Grant,TAMA7,19171171002,0.999999983888,population_weighted_block_intersection
TAMA - TAMA 7 - GRANT,Tama,Tama 7 - Grant,TAMA7,19171171003,0.000000012733,population_weighted_block_intersection
TAMA - TAMA 7 - GRANT,Tama,Tama 7 - Grant,TAMA7,19171171008,0.000000001285,population_weighted_block_intersection
TAMA - TAMA 10 - SOUTH OTTER CREEK,Tama,Tama 10 - South Otter Creek,TAMA10,19171171012,0.000000033425,population_weighted_block_intersection
TAMA - TAMA 10 - SOUTH OTTER CREEK,Tama,Tama 10 - South Otter Creek,TAMA10,19171171014,0.000000000581,population_weighted_block_intersection
TAMA - TAMA 10 - SOUTH OTTER CREEK,Tama,Tama 10 - South Otter Creek,TAMA10,19171171015,0.999999965228,population_weighted_block_intersection
TAMA - TAMA 10 - SOUTH OTTER CREEK,Tama,Tama 10 - South Otter Creek,TAMA10,19171171016,0.000000000315,population_weighted_block_intersection
TAMA - TAMA 10 - SOUTH OTTER CREEK,Tama,Tama 10 - South Otter Creek,TAMA10,19171171019,0.000000000056,population_weighted_block_intersection
TAMA - TAMA 10 - SOUTH OTTER CREEK,Tama,Tama 10 - South Otter Creek,TAMA10,19171171024,0.000000000395,population_weighted_block_intersection
TAMA - TAMA 11 - LINCOLN,Tama,Tama 11 - Lincoln,TAMA11,19075075012,0.000000001449,population_weighted_block_intersection
TAMA - TAMA 11 - LINCOLN,Tama,Tama 11 - Lincoln,TAMA11,19075075014,0.000000000274,population_weighted_block_intersection
TAMA - TAMA 11 - LINCOLN,Tama,Tama 11 - Lincoln,TAMA11,19171171001,0.999999997044,population_weighted_block_intersection
TAMA - TAMA 11 - LINCOLN,Tama,Tama 11 - Lincoln,TAMA11,19171171002,0.000000000581,population_weighted_block_intersection
TAMA - TAMA 11 - LINCOLN,Tama,Tama 11 - Lincoln,TAMA11,19171171008,0.000000000003,population_weighted_block_intersection
TAMA - TAMA 11 - LINCOLN,Tama,Tama 11 - Lincoln,TAMA11,19171171009,0.000000000650,population_weighted_block_intersection
TAMA - TAMA 12 - RICHLAND/SALT CREEK,Tama,Tama 12 - Richland/Salt Creek,TAMA12,19011011017,0.000000000495,population_weighted_block_intersection
TAMA - TAMA 12 - RICHLAND/SALT CREEK,Tama,Tama 12 - Richland/Salt Creek,TAMA12,19011011018,0.000000000489,population_weighted_block_intersection
TAMA - TAMA 12 - RICHLAND/SALT CREEK,Tama,Tama 12 - Richland/Salt Creek,TAMA12,19157157003,0.000000000451,population_weighted_block_intersection
TAMA - TAMA 12 - RICHLAND/SALT CREEK,Tama,Tama 12 - Richland/Salt Creek,TAMA12,19157157004,0.000000000696,population_weighted_block_intersection
TAMA - TAMA 12 - RICHLAND/SALT CREEK,Tama,Tama 12 - Richland/Salt Creek,TAMA12,19171171014,0.000000007531,population_weighted_block_intersection
TAMA - TAMA 12 - RICHLAND/SALT CREEK,Tama,Tama 12 - Richland/Salt Creek,TAMA12,19171171015,0.000000000142,population_weighted_block_intersection
TAMA - TAMA 12 - RICHLAND/SALT CREEK,Tama,Tama 12 - Richland/Salt Creek,TAMA12,19171171023,0.000000023265,population_weighted_block_intersection
TAMA - TAMA 12 - RICHLAND/SALT CREEK,Tama,Tama 12 - Richland/Salt Creek,TAMA12,19171171024,0.280703062513,population_weighted_block_intersection
TAMA - TAMA 12 - RICHLAND/SALT CREEK,Tama,Tama 12 - Richland/Salt Creek,TAMA12,19171171025,0.719296904419,population_weighted_block_intersection
TAMA - TAMA 15 - YORK,Tama,Tama 15 - York,TAMA15,19011011016,0.000000000515,population_weighted_block_intersection
TAMA - TAMA 15 - YORK,Tama,Tama 15 - York,TAMA15,19171171013,0.000000012105,population_weighted_block_intersection
TAMA - TAMA 15 - YORK,Tama,Tama 15 - York,TAMA15,19171171014,0.999999985370,population_weighted_block_intersection
TAMA - TAMA 15 - YORK,Tama,Tama 15 - York,TAMA15,19171171015,0.000000000418,population_weighted_block_intersection
TAMA - TAMA 15 - YORK,Tama,Tama 15 - York,TAMA15,19171171025,0.000000001592,population_weighted_block_intersection
BLACK HAWK - BLACK HAWK COUNTY BIG CREEK PRECINCT,Black Hawk,Black Hawk County Big Creek Precinct,BIGCREEK,19011011001,0.000000000140,population_weighted_block_intersection
BLACK HAWK - BLACK HAWK COUNTY BIG CREEK PRECINCT,Black Hawk,Black Hawk County Big Creek Precinct,BIGCREEK,19011011002,0.000000000066,population_weighted_block_intersection
BLACK HAWK - BLACK HAWK COUNTY BIG CREEK PRECINCT,Black Hawk,Black Hawk County Big Creek Precinct,BIGCREEK,19013013013,0.000000140666,population_weighted_block_intersection
BLACK HAWK - BLACK HAWK COUNTY BIG CREEK PRECINCT,Black Hawk,Black Hawk County Big Creek Precinct,BIGCREEK,19013013014,0.999999858909,population_weighted_block_intersection
BLACK HAWK - BLACK HAWK COUNTY BIG CREEK PRECINCT,Black Hawk,Black Hawk County Big Creek Precinct,BIGCREEK,19013013015,0.000000000181,population_weighted_block_intersection
BLACK HAWK - BLACK HAWK COUNTY BIG CREEK PRECINCT,Black Hawk,Black Hawk County Big Creek Precinct,BIGCREEK,19013013017,0.000000000038,population_weighted_block_intersection
BLACK HAWK - BLACK HAWK COUNTY EAGLE PRECINCT,Black Hawk,Black Hawk County Eagle Precinct,EAGLE,19013013014,0.000000000343,population_weighted_block_intersection
BLACK HAWK - BLACK HAWK COUNTY EAGLE PRECINCT,Black Hawk,Black Hawk County Eagle Precinct,EAGLE,19013013015,0.000000000675,population_weighted_block_intersection
BLACK HAWK - BLACK HAWK COUNTY EAGLE PRECINCT,Black Hawk,Black Hawk County Eagle Precinct,EAGLE,19013013016,0.000000696480,population_weighted_block_intersection
BLACK HAWK - BLACK HAWK COUNTY EAGLE PRECINCT,Black Hawk,Black Hawk County Eagle Precinct,EAGLE,19013013017,0.999813175109,population_weighted_block_intersection
BLACK HAWK - BLACK HAWK COUNTY EAGLE PRECINCT,Black Hawk,Black Hawk County Eagle Precinct,EAGLE,19013013018,0.000186125838,population_weighted_block_intersection
BLACK HAWK - BLACK HAWK COUNTY EAGLE PRECINCT,Black Hawk,Black Hawk County Eagle Precinct,EAGLE,19013013044,0.000000000004,population_weighted_block_intersection
BLACK HAWK - BLACK HAWK COUNTY EAGLE PRECINCT,Black Hawk,Black Hawk County Eagle Precinct,EAGLE,19013013049,0.000000000008,population_weighted_block_intersection
BLACK HAWK - BLACK HAWK COUNTY EAGLE PRECINCT,Black Hawk,Black Hawk County Eagle Precinct,EAGLE,19013013050,0.000000000009,population_weighted_block_intersection
BLACK HAWK - BLACK HAWK COUNTY EAGLE PRECINCT,Black Hawk,Black Hawk County Eagle Precinct,EAGLE,19171171004,0.000000001534,population_weighted_block_intersection
MARSHALL - BANGOR/LISCOMB,Marshall,Bangor/Liscomb,BANGOR,19075075017,0.000000119965,population_weighted_block_intersection
MARSHALL - BANGOR/LISCOMB,Marshall,Bangor/Liscomb,BANGOR,19083083015,0.000000000103,population_weighted_block_intersection
